route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
478,0000000022025061320250909,0004349752025061320250909,Spini "Casa Circondariale",0,D741_T1503_Andata_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004349762025061320250909,Spini "Casa Circondariale",0,D741_T1503_Andata_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004349772025061320250909,Spini "Casa Circondariale",0,D741_T1503_Andata_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004349782025061320250909,Spini "Casa Circondariale",0,D741_T1503_Andata_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004349792025061320250909,Spini "Casa Circondariale",0,D741_T1503_Andata_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004349802025061320250909,Spini "Casa Circondariale",0,D741_T1503_Andata_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004349812025061320250909,Spini "Casa Circondariale",0,D741_T1503_Andata_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004349822025061320250909,Spini "Casa Circondariale",0,D741_T1503_Andata_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004349832025061320250909,Spini "Casa Circondariale",0,D741_T1503_Andata_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004349842025061320250909,Spini "Casa Circondariale",0,D741_T1503_Andata_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004349852025061320250909,Spini "Casa Circondariale",0,D741_T1503_Andata_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004349862025061320250909,Spini "Casa Circondariale",0,D741_T1503_Andata_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004349882025061320250909,Spini "Zona Ind.Le Ftm",0,D743_T1513b_Andata_sub1,1
478,0000000022025061320250909,0004349892025061320250909,Spini "Zona Ind.Le Ftm",0,D743_T1513b_Andata_sub1,1
478,0000000022025061320250909,0004349912025061320250909,Dogana "Stazione Ftm",1,D745_T1551_Ritorno_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004349932025061320250909,Dogana "Stazione Ftm",1,D745_T1551_Ritorno_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004349942025061320250909,Dogana "Stazione Ftm",1,D745_T1551_Ritorno_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004349952025061320250909,Dogana "Stazione Ftm",1,D745_T1551_Ritorno_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004349962025061320250909,Dogana "Stazione Ftm",1,D745_T1551_Ritorno_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004349972025061320250909,Dogana "Stazione Ftm",1,D745_T1551_Ritorno_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004349982025061320250909,Dogana "Stazione Ftm",1,D745_T1551_Ritorno_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004349992025061320250909,Dogana "Stazione Ftm",1,D745_T1551_Ritorno_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004350002025061320250909,Dogana "Stazione Ftm",1,D745_T1551_Ritorno_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004350012025061320250909,Dogana "Stazione Ftm",1,D745_T1551_Ritorno_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004350022025061320250909,Dogana "Stazione Ftm",1,D745_T1551_Ritorno_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004350032025061320250909,Dogana "Stazione Ftm",1,D745_T1551_Ritorno_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004350042025061320250909,Dogana "Stazione Ftm",1,D745_T1551_Ritorno_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004350052025061320250909,Dogana "Stazione Ftm",1,D745_T1551_Ritorno_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004350062025061320250909,Dogana "Stazione Ftm",1,D745_T1551_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004350092025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004350102025061320250909,Lavis Stazione Ftm,0,D762_T1735a_Andata_sub1,1
629,0000000022025061320250909,0004350112025061320250909,Lavis Stazione Ftm,0,D762_T1735a_Andata_sub1,1
629,0000000022025061320250909,0004350122025061320250909,Lavis Stazione Ftm,0,D762_T1735a_Andata_sub1,1
629,0000000022025061320250909,0004350132025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004350152025061320250909,Dogana "Stazione Ftm",1,D767_T1753_Ritorno_sub2,1
629,0000000022025061320250909,0004350162025061320250909,Dogana "Stazione Ftm",1,D767_T1753_Ritorno_sub2,1
629,0000000022025061320250909,0004350182025061320250909,Dogana "Stazione Ftm",1,D767_T1753_Ritorno_sub2,1
629,0000000052025061320250909,0004350192025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350202025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350212025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350222025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350232025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350242025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350252025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350262025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350272025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350282025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350292025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350302025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350312025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350322025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350332025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350342025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350352025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350362025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350372025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350382025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350392025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350402025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350412025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350422025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350432025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350442025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350452025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350462025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350472025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350482025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350492025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350502025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350512025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000052025061320250909,0004350522025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350532025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350542025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350552025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350562025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350572025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350582025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350592025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350602025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350612025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350622025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350632025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350642025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350652025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350662025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350672025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350682025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350692025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350702025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350712025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350722025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350732025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350742025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350752025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350762025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350772025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350782025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350792025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350802025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350812025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350822025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350832025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000052025061320250909,0004350842025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004350872025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004350882025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004350892025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004350902025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004350912025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004350922025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004350932025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004350942025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004350952025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004350962025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004350972025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004350982025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004350992025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004351002025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004351012025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004351022025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004351032025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004351042025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004351052025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004351062025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004351072025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004351082025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004351092025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004351102025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004351112025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004351122025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004351132025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004351142025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004351152025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004351162025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004351172025061320250909,Lavis Stazione Ftm,0,D754_T1701_Andata_PRINCIPALE_sub2,1
629,0000000022025061320250909,0004351442025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351452025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351462025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351472025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351482025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351492025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351502025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351512025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351522025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351532025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351542025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351552025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351562025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351572025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351582025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351592025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351602025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351612025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351622025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351632025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351642025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351652025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351662025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351672025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351682025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351692025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351702025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351712025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351722025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351732025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
629,0000000022025061320250909,0004351742025061320250909,Dogana "Stazione Ftm",1,D764_T1751_Ritorno_PRINCIPALE_sub1,1
